,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3432,-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,178899.0,<1H OCEAN
3433,-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,445647.71,<1H OCEAN
3434,-117.98,33.86,25.0,1025.0,266.0,726.0,183.0,3.875,153346.0,<1H OCEAN
3435,-121.07,39.2,45.0,204.0,62.0,133.0,51.0,1.0,98088.98,INLAND
3436,-119.05,35.44,5.0,2133.0,487.0,1182.0,438.0,3.0268,78379.0,INLAND
3437,-118.42,34.25,37.0,1545.0,341.0,1909.0,352.0,3.6791,156341.0,<1H OCEAN
3438,-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404,96947.0,INLAND
3439,-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,3.6273,170169.0,<1H OCEAN
3440,-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,164015.0,<1H OCEAN
3441,-117.33,34.07,32.0,2086.0,458.0,1355.0,412.0,2.5238,92621.0,INLAND
3442,-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,201797.0,<1H OCEAN
3443,-122.24,40.16,19.0,2500.0,509.0,1293.0,494.0,2.035,60283.0,INLAND
3444,-117.96,33.83,30.0,2838.0,649.0,1758.0,593.0,3.3831,196144.0,<1H OCEAN
3445,-117.13,32.76,41.0,1545.0,420.0,747.0,415.0,2.375,153073.0,NEAR OCEAN
3446,-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,164149.0,NEAR BAY
3447,-121.32,38.03,25.0,2474.0,513.0,1947.0,524.0,2.5742,97239.0,INLAND
3448,-116.89,34.27,13.0,3661.0,770.0,567.0,228.0,4.4063,155317.0,INLAND
3449,-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,112745.0,<1H OCEAN
3450,-122.48,38.3,17.0,2703.0,550.0,1241.0,515.0,2.652,178566.0,<1H OCEAN
3451,-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,101638.0,INLAND
3452,-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,154790.0,<1H OCEAN
3453,-118.33,33.88,30.0,1856.0,444.0,899.0,435.0,3.1505,260293.0,<1H OCEAN
3454,-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,286615.0,<1H OCEAN
3455,-121.63,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,306684.0,<1H OCEAN
3456,-118.34,33.98,47.0,2649.0,684.0,2374.0,607.0,2.3882,140863.0,<1H OCEAN
3457,-118.17,34.12,30.0,3376.0,720.0,1990.0,725.0,3.7813,245217.0,<1H OCEAN
3458,-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218,389163.06,NEAR BAY
3459,-121.48,38.5,23.0,2679.0,792.0,1740.0,659.0,1.3679,76306.0,INLAND
3460,-118.2,33.99,33.0,1134.0,375.0,1615.0,354.0,2.1468,147450.0,<1H OCEAN
3461,-118.19,33.99,37.0,2073.0,614.0,2544.0,598.0,2.9054,161673.0,<1H OCEAN
3462,-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,307031.06,ISLAND
3463,-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,194918.0,<1H OCEAN
3464,-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068,100745.0,INLAND
3465,-120.6,37.36,27.0,2521.0,484.0,1307.0,456.0,3.0911,95938.0,INLAND
3466,-118.11,34.06,30.0,1547.0,436.0,1700.0,410.0,2.5488,177633.0,<1H OCEAN
3467,-120.69,35.26,20.0,1248.0,231.0,722.0,225.0,4.625,240378.01,NEAR OCEAN
3468,-116.22,33.72,28.0,826.0,258.0,979.0,245.0,1.7172,62428.0,INLAND
3469,-118.18,33.85,30.0,2548.0,717.0,2086.0,700.0,0.7007,144680.01,<1H OCEAN
3470,-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639,253382.0,NEAR BAY
3471,-117.99,33.77,15.0,2081.0,531.0,1617.0,561.0,3.4955,170356.0,<1H OCEAN
3472,-121.31,38.66,27.0,1713.0,282.0,761.0,295.0,5.2081,152750.0,INLAND
3473,-118.16,33.91,35.0,1403.0,338.0,1415.0,367.0,3.0967,149171.0,<1H OCEAN
3474,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,165033.0,<1H OCEAN
3475,-118.05,33.98,41.0,1694.0,413.0,1222.0,387.0,2.8311,160645.0,<1H OCEAN
3476,-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,154440.0,NEAR BAY
3477,-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,116653.0,INLAND
3478,-117.92,34.11,24.0,2838.0,695.0,2151.0,645.0,3.2202,142418.0,<1H OCEAN
3479,-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,214447.0,<1H OCEAN
3480,-121.3,38.61,25.0,2707.0,464.0,1423.0,490.0,4.3235,124403.0,INLAND
3481,-118.45,34.27,33.0,1194.0,229.0,839.0,230.0,3.705,186208.0,<1H OCEAN
3482,-121.97,37.8,17.0,3279.0,418.0,1222.0,381.0,7.9168,364952.0,<1H OCEAN
3483,-121.33,37.98,10.0,1564.0,397.0,643.0,347.0,2.7031,138861.0,INLAND
3484,-122.81,40.93,16.0,2050.0,471.0,588.0,195.0,2.7083,89019.0,INLAND
3485,-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2.16,251098.0,<1H OCEAN
3486,-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,471643.72,<1H OCEAN
3487,-117.38,34.09,8.0,3955.0,815.0,2184.0,725.0,3.3438,120626.0,INLAND
3488,-121.28,37.98,52.0,941.0,184.0,414.0,171.0,2.1429,85784.0,INLAND
3489,-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3.8703,152996.0,<1H OCEAN
3490,-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,273846.0,NEAR OCEAN
3491,-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2.7028,97323.0,INLAND
3492,-118.08,33.82,30.0,2636.0,652.0,3412.0,649.0,2.8095,136340.0,<1H OCEAN
3493,-118.86,34.16,16.0,1509.0,216.0,578.0,235.0,10.2614,439718.3,<1H OCEAN
3494,-117.34,34.39,8.0,3579.0,672.0,2216.0,630.0,3.4038,104517.0,INLAND
3495,-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,397768.14,NEAR BAY
3496,-117.37,34.13,17.0,2681.0,470.0,1621.0,459.0,3.875,120363.0,INLAND
3497,-117.42,33.94,26.0,2420.0,532.0,1383.0,469.0,3.5403,117449.0,INLAND
3498,-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3.5972,88389.0,INLAND
3499,-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,450616.43,<1H OCEAN
3500,-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,498723.95,NEAR BAY
3501,-122.05,37.11,39.0,1065.0,248.0,497.0,208.0,4.5972,193263.0,NEAR OCEAN
3502,-117.06,32.68,41.0,2665.0,515.0,1664.0,512.0,2.375,118428.0,NEAR OCEAN
3503,-118.41,34.0,46.0,105.0,20.0,69.0,19.0,3.9643,284880.04,<1H OCEAN
3504,-117.09,32.72,39.0,1273.0,246.0,770.0,242.0,2.0938,109620.0,NEAR OCEAN
3505,-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818,150066.0,<1H OCEAN
3506,-117.88,33.82,17.0,2247.0,705.0,1382.0,618.0,3.8631,193182.0,<1H OCEAN
3507,-121.19,38.85,8.0,4114.0,710.0,2268.0,716.0,4.4085,154956.0,INLAND
3508,-119.18,34.18,31.0,2636.0,638.0,2695.0,614.0,3.2196,183170.0,NEAR OCEAN
3509,-119.05,35.42,41.0,1992.0,421.0,1006.0,419.0,2.8393,64182.0,INLAND
3510,-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,178680.0,<1H OCEAN
3511,-122.26,38.0,5.0,6265.0,908.0,3326.0,872.0,6.2073,283609.0,NEAR BAY
3512,-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,74346.0,INLAND
3513,-117.62,33.64,2.0,7826.0,893.0,2985.0,790.0,10.1531,468593.08,<1H OCEAN
3514,-118.14,34.02,40.0,1912.0,502.0,2077.0,500.0,2.6,170599.0,<1H OCEAN
3515,-117.94,33.81,33.0,1891.0,334.0,932.0,343.0,4.2759,231802.0,<1H OCEAN
3516,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,130308.0,NEAR OCEAN
3517,-121.32,38.74,14.0,1449.0,228.0,670.0,232.0,4.3897,170692.0,INLAND
3518,-117.19,32.82,35.0,2197.0,353.0,945.0,357.0,4.9219,218568.03,NEAR OCEAN
3519,-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,64829.0,INLAND
3520,-117.06,32.58,13.0,3435.0,708.0,1761.0,699.0,3.4792,124577.0,NEAR OCEAN
3521,-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,0.78,64837.0,INLAND
3522,-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,262256.0,<1H OCEAN
3523,-117.24,32.73,37.0,2260.0,354.0,809.0,351.0,5.9113,396533.08,NEAR OCEAN
3524,-117.19,32.69,35.0,2921.0,438.0,1042.0,415.0,6.3612,451814.01,NEAR OCEAN
3525,-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797,283598.0,NEAR BAY
3526,-119.61,36.59,10.0,2842.0,620.0,1443.0,576.0,2.2727,86229.0,INLAND
3527,-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5.5959,345921.07,NEAR OCEAN
3528,-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,48338.0,INLAND
3529,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,72484.0,INLAND
3530,-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,141101.0,NEAR BAY
3531,-121.51,38.57,36.0,613.0,166.0,425.0,147.0,2.2031,93230.0,INLAND
3532,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,117328.0,NEAR OCEAN
3533,-114.66,32.74,17.0,1388.0,386.0,775.0,320.0,1.2049,48524.0,INLAND
3534,-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,75614.0,INLAND
3535,-119.25,34.21,12.0,15201.0,2418.0,7132.0,2251.0,5.6756,304744.01,NEAR OCEAN
3536,-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,249001.0,<1H OCEAN
3537,-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046,212827.0,NEAR BAY
3538,-117.95,34.14,13.0,3859.0,710.0,2283.0,759.0,4.5594,195045.0,INLAND
3539,-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,78996.0,INLAND
3540,-118.36,33.82,36.0,1784.0,311.0,901.0,293.0,6.2247,344444.0,<1H OCEAN
3541,-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93713.0,INLAND
3542,-117.66,34.02,12.0,5616.0,871.0,3019.0,782.0,5.5425,201132.0,INLAND
3543,-119.63,36.7,42.0,1338.0,215.0,617.0,222.0,3.0833,115595.0,INLAND
3544,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,266985.01,<1H OCEAN
3545,-121.71,36.78,19.0,2371.0,324.0,944.0,332.0,5.9175,254110.0,<1H OCEAN
3546,-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,134672.0,INLAND
3547,-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,73817.0,INLAND
3548,-120.33,38.0,14.0,1944.0,330.0,822.0,314.0,3.5,156852.0,INLAND
3549,-118.28,34.0,42.0,1534.0,417.0,1295.0,380.0,2.0938,116912.0,<1H OCEAN
3550,-118.36,33.96,37.0,2146.0,573.0,2009.0,592.0,3.6583,184584.0,<1H OCEAN
3551,-118.41,33.94,45.0,2038.0,394.0,1086.0,387.0,4.7375,312323.01,<1H OCEAN
3552,-121.4,38.57,25.0,2022.0,295.0,639.0,278.0,5.8416,270459.0,INLAND
3553,-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,114018.0,INLAND
3554,-121.0,37.69,18.0,3469.0,661.0,1452.0,628.0,3.4079,144365.0,INLAND
3555,-122.39,40.64,13.0,3604.0,704.0,1598.0,670.0,2.4141,86820.0,INLAND
3556,-118.22,33.84,38.0,1928.0,429.0,1358.0,399.0,4.0687,176116.0,<1H OCEAN
3557,-121.03,37.62,46.0,2331.0,508.0,1210.0,484.0,2.5313,87219.0,INLAND
3558,-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,476222.26,NEAR BAY
3559,-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,489986.88,<1H OCEAN
3560,-120.91,38.11,9.0,3585.0,680.0,1800.0,598.0,3.636,139480.0,INLAND
3561,-119.43,36.55,27.0,1621.0,323.0,882.0,324.0,2.75,81013.0,INLAND
3562,-122.04,37.39,5.0,8745.0,2211.0,3959.0,2019.0,4.7685,290582.0,<1H OCEAN
3563,-120.67,35.63,8.0,2690.0,410.0,1085.0,381.0,4.2841,249981.0,<1H OCEAN
3564,-117.95,33.72,21.0,3107.0,483.0,1688.0,503.0,5.9582,276972.0,<1H OCEAN
3565,-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,176479.0,<1H OCEAN
3566,-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,4.8281,146646.0,INLAND
3567,-122.6,38.93,16.0,1657.0,390.0,572.0,301.0,1.4767,64955.0,INLAND
3568,-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,457327.23,NEAR BAY
3569,-117.29,34.57,22.0,1054.0,239.0,428.0,239.0,1.2548,68020.99,INLAND
3570,-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5.9716,273445.0,<1H OCEAN
3571,-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,102997.0,INLAND
3572,-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,410824.08,NEAR OCEAN
3573,-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,261673.0,INLAND
3574,-118.35,33.95,28.0,4770.0,1328.0,3201.0,1196.0,2.681,152567.0,<1H OCEAN
3575,-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,265497.0,NEAR OCEAN
3576,-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,120575.0,NEAR OCEAN
3577,-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,126239.0,INLAND
3578,-118.48,34.31,31.0,1091.0,256.0,892.0,238.0,3.0,172808.0,<1H OCEAN
3579,-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,326299.03,NEAR OCEAN
3580,-117.01,32.77,24.0,2311.0,536.0,1005.0,525.0,2.9,178602.0,<1H OCEAN
3581,-121.61,39.14,44.0,2035.0,476.0,1030.0,453.0,1.4661,65604.0,INLAND
3582,-121.68,39.13,17.0,1969.0,297.0,717.0,268.0,3.4698,156586.0,INLAND
3583,-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,163207.0,<1H OCEAN
3584,-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,165568.0,NEAR OCEAN
3585,-121.57,39.16,18.0,1632.0,367.0,769.0,330.0,3.1029,90023.0,INLAND
3586,-117.58,34.0,2.0,7544.0,1516.0,2801.0,1001.0,4.0037,224343.0,INLAND
3587,-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,258786.0,<1H OCEAN
3588,-118.37,34.03,39.0,213.0,44.0,138.0,52.0,2.125,201433.0,<1H OCEAN
3589,-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,218239.0,INLAND
3590,-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,65800.0,INLAND
3591,-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511,249554.0,<1H OCEAN
3592,-121.69,36.8,19.0,2164.0,410.0,1309.0,426.0,3.338,194096.0,<1H OCEAN
3593,-117.11,32.72,25.0,1491.0,348.0,1183.0,316.0,1.9583,91836.0,NEAR OCEAN
3594,-120.61,37.03,34.0,1841.0,354.0,1019.0,356.0,1.7841,71596.0,INLAND
3595,-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,109705.0,INLAND
3596,-121.78,38.68,43.0,3766.0,847.0,1855.0,817.0,2.3468,116502.0,INLAND
3597,-118.49,34.2,35.0,1109.0,206.0,515.0,202.0,5.2118,215581.0,<1H OCEAN
3598,-117.68,33.63,13.0,5830.0,921.0,2897.0,891.0,6.2403,261711.0,<1H OCEAN
3599,-122.12,37.44,33.0,1509.0,303.0,748.0,268.0,4.875,303376.22,NEAR BAY
3600,-118.24,33.78,24.0,574.0,173.0,784.0,162.0,2.25,163192.02,NEAR OCEAN
3601,-118.12,34.08,52.0,1437.0,290.0,980.0,282.0,5.3032,275220.02,<1H OCEAN
3602,-119.77,35.65,21.0,2403.0,483.0,1647.0,415.0,2.6066,74302.0,INLAND
3603,-117.1,32.72,5.0,1615.0,387.0,1094.0,394.0,2.2024,142544.0,NEAR OCEAN
3604,-121.86,37.41,16.0,1603.0,287.0,1080.0,296.0,6.1256,262834.0,<1H OCEAN
3605,-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,319649.03,<1H OCEAN
3606,-118.76,34.26,26.0,1929.0,293.0,1067.0,320.0,5.4038,226649.0,<1H OCEAN
3607,-118.44,34.06,9.0,5102.0,1695.0,2609.0,1450.0,3.2545,418169.62,<1H OCEAN
3608,-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,452498.65,NEAR OCEAN
3609,-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,231523.0,<1H OCEAN
3610,-122.47,37.72,49.0,1690.0,307.0,770.0,294.0,4.5913,263824.02,NEAR OCEAN
3611,-117.27,33.18,4.0,3371.0,773.0,1481.0,627.0,2.9133,208896.0,NEAR OCEAN
3612,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,238736.0,<1H OCEAN
3613,-118.01,33.91,32.0,2722.0,571.0,2541.0,462.0,4.2305,210122.0,<1H OCEAN
3614,-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,109049.0,INLAND
3615,-122.01,36.91,19.0,691.0,191.0,324.0,167.0,3.1312,344714.02,NEAR OCEAN
3616,-117.27,32.83,39.0,1877.0,426.0,805.0,409.0,3.875,391029.07,NEAR OCEAN
3617,-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,183964.0,<1H OCEAN
3618,-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,390525.3,NEAR OCEAN
3619,-119.34,34.39,27.0,669.0,131.0,314.0,106.0,2.4659,215209.0,NEAR OCEAN
3620,-119.65,36.34,47.0,1869.0,357.0,832.0,315.0,3.0846,84051.0,INLAND
3621,-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798,419342.08,<1H OCEAN
3622,-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,346874.0,<1H OCEAN
3623,-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,209919.02,<1H OCEAN
3624,-119.28,35.5,28.0,3107.0,782.0,3260.0,738.0,1.6944,57416.0,INLAND
3625,-117.37,33.97,40.0,1166.0,250.0,976.0,244.0,1.95,90962.0,INLAND
3626,-117.82,34.05,21.0,4031.0,923.0,2558.0,834.0,3.1641,147008.0,<1H OCEAN
3627,-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,125325.0,INLAND
3628,-118.36,33.95,42.0,1116.0,303.0,1082.0,299.0,3.7237,174463.0,<1H OCEAN
3629,-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,114325.0,INLAND
3630,-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,126985.0,INLAND
3631,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,378305.04,NEAR BAY
3632,-117.98,33.73,22.0,4232.0,624.0,2408.0,660.0,6.6539,295530.01,<1H OCEAN
3633,-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,153206.0,INLAND
3634,-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,404840.6,NEAR BAY
3635,-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795,123461.0,INLAND
3636,-116.29,34.18,15.0,4203.0,966.0,1756.0,695.0,2.182,65436.0,INLAND
3637,-118.19,34.02,45.0,1535.0,432.0,1820.0,419.0,1.7801,142853.0,<1H OCEAN
3638,-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,243827.0,NEAR OCEAN
3639,-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,166787.0,<1H OCEAN
3640,-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,305902.0,NEAR OCEAN
3641,-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,117787.0,NEAR OCEAN
3642,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,105520.0,INLAND
3643,-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,132778.0,INLAND
3644,-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471,254069.0,<1H OCEAN
3645,-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,416629.27,NEAR OCEAN
3646,-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,290728.0,<1H OCEAN
3647,-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,105068.0,INLAND
3648,-117.45,33.91,29.0,2320.0,422.0,1358.0,415.0,3.7333,126313.0,INLAND
3649,-122.96,38.26,20.0,1982.0,358.0,308.0,132.0,3.1429,233578.0,NEAR OCEAN
3650,-117.62,33.43,27.0,1835.0,413.0,1221.0,377.0,3.2232,239137.0,NEAR OCEAN
3651,-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,121298.0,INLAND
3652,-121.67,39.37,27.0,2599.0,502.0,1241.0,502.0,1.9943,75217.0,INLAND
3653,-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,433733.63,<1H OCEAN
3654,-118.11,33.85,36.0,2418.0,389.0,1138.0,387.0,4.8393,216710.0,<1H OCEAN
3655,-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,294666.0,<1H OCEAN
3656,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,178561.0,NEAR BAY
3657,-117.79,33.55,39.0,5066.0,1292.0,1915.0,1117.0,3.821,408373.03,<1H OCEAN
3658,-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,99129.0,NEAR BAY
3659,-121.57,39.78,18.0,2221.0,459.0,952.0,440.0,2.0458,95323.0,INLAND
3660,-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,81953.0,INLAND
3661,-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,4.3068,218657.0,<1H OCEAN
3662,-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,3.4184,156125.0,INLAND
3663,-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,3.016,102193.0,INLAND
3664,-117.2,34.5,10.0,4201.0,850.0,2378.0,808.0,2.1781,93746.0,INLAND
3665,-118.21,34.11,32.0,2759.0,499.0,1661.0,533.0,4.3812,250585.05,<1H OCEAN
3666,-120.44,34.97,26.0,1705.0,344.0,1605.0,307.0,3.7589,127713.0,<1H OCEAN
3667,-120.1,36.66,19.0,2020.0,416.0,1341.0,360.0,1.7,66505.0,INLAND
3668,-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,485613.84,NEAR BAY
3669,-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,217435.0,NEAR BAY
3670,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,162741.0,INLAND
3671,-122.48,37.86,52.0,3914.0,752.0,1177.0,670.0,6.2113,482118.86,NEAR BAY
3672,-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,268544.0,NEAR BAY
3673,-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,305947.01,NEAR OCEAN
3674,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,299857.01,<1H OCEAN
3675,-122.33,37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,99833.0,NEAR BAY
3676,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,154180.0,<1H OCEAN
3677,-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,298221.0,<1H OCEAN
3678,-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,293899.0,<1H OCEAN
3679,-117.32,34.48,8.0,4627.0,887.0,2739.0,846.0,3.0204,98642.0,INLAND
3680,-118.26,33.97,47.0,1504.0,374.0,1168.0,358.0,1.4625,95450.0,<1H OCEAN
3681,-117.85,33.76,33.0,1866.0,327.0,1053.0,371.0,4.5461,205910.0,<1H OCEAN
3682,-117.93,34.06,35.0,1022.0,183.0,628.0,187.0,3.9375,188830.0,<1H OCEAN
3683,-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,488143.87,NEAR BAY
3684,-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547,326944.0,NEAR BAY
3685,-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,302714.1,NEAR OCEAN
3686,-122.34,37.94,42.0,2206.0,451.0,989.0,444.0,3.125,142845.0,NEAR BAY
3687,-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,494491.92,NEAR BAY
3688,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,274638.01,NEAR OCEAN
3689,-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,69760.0,INLAND
3690,-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,128143.0,INLAND
3691,-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,125981.01,<1H OCEAN
3692,-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,64167.0,INLAND
3693,-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,405005.67,INLAND
3694,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,103836.0,INLAND
3695,-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,136154.0,INLAND
3696,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,133134.0,NEAR BAY
3697,-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,150677.0,<1H OCEAN
3698,-118.28,34.18,47.0,2243.0,339.0,911.0,319.0,7.4046,446053.34,<1H OCEAN
3699,-121.54,39.12,17.0,4251.0,899.0,3265.0,934.0,2.3496,74287.0,INLAND
3700,-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,153671.0,<1H OCEAN
3701,-117.12,32.77,43.0,2167.0,464.0,977.0,461.0,3.125,196200.0,NEAR OCEAN
3702,-118.37,33.97,21.0,3616.0,1060.0,2515.0,945.0,2.7464,159066.0,<1H OCEAN
3703,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744,167601.0,<1H OCEAN
